,DSSTox_CID,FW,Formula,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles,smiles_parent,NumAtoms
8788,24316,190.2169 (18.0153+172.2016),C7H10O4S,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(S(=O)(=O)O)cc1.O,Cc1ccc(S(=O)(=O)O)cc1,11
8789,928,262.8477 (96.0637+18.0153+18.0153+18.0153+18.0153+18.0153+18.0153+58.6923),H12NiO10S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O.O.O.O.O.O.O=S(=O)([O-])[O-].[Ni+2],O=S(=O)(O)O,5
8791,22096,182.1718,C6H14O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,12
8792,3146,180.1559,C6H12O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,12
8793,21844,176.1241,C6H8O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O,12
8794,3244,195.2136,C7H17NO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,13
8795,3588,182.1718,C6H14O6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12
8796,22514,152.1458,C5H12O5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,OC[C@H](O)[C@@H](O)[C@H](O)CO,OC[C@H](O)[C@@H](O)[C@H](O)CO,10
8797,27504,432.4918 (316.4197+116.0722),C17H28N4O7S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,21
8798,3193,342.2965,C12H22O11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,23
8799,4431,133.2119,C5H11NOS,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSC(C)(C)/C=N\O,CSC(C)(C)/C=N\O,8
8800,1842,113.1576,C6H11NO,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON=C1CCCCC1,ON=C1CCCCC1,8
8801,1334,196.0327,CN4O8,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],13
8802,5632,152.1506,C7H8N2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccc(N)c([N+](=O)[O-])c1,Cc1ccc(N)c([N+](=O)[O-])c1,11
8803,5737,167.1189,C7H5NO4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1cccc([N+](=O)[O-])c1,O=C(O)c1cccc([N+](=O)[O-])c1,12
8804,5722,165.1461,C8H7NO3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)c1cccc([N+](=O)[O-])c1,CC(=O)c1cccc([N+](=O)[O-])c1,12
8805,4799,225.5524,C7H3ClF3NO2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,14
8806,966,167.1189,C7H5NO4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)c1ccc([N+](=O)[O-])cc1,12
8807,4998,191.9995,C6H3Cl2NO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)cc1Cl,O=[N+]([O-])c1ccc(Cl)cc1Cl,11
8808,4065,168.1070,C6H4N2O4,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,12
8809,5723,165.1461,C8H7NO3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)c1ccccc1[N+](=O)[O-],CC(=O)c1ccccc1[N+](=O)[O-],12
8810,5793,191.1074,C7H4F3NO2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1C(F)(F)F,O=[N+]([O-])c1ccccc1C(F)(F)F,13
8811,5763,167.1620,C8H9NO3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1CCO,O=[N+]([O-])c1ccccc1CCO,12
8812,5726,138.1240,C6H6N2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Nc1ccccc1[N+](=O)[O-],Nc1ccccc1[N+](=O)[O-],10
8813,1790,139.1088,C6H5NO3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1O,O=[N+]([O-])c1ccccc1O,10
8814,497,141.1280,C5H7N3O2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ncc([N+](=O)[O-])n1C,Cc1ncc([N+](=O)[O-])n1C,10
8815,5746,199.2054,C12H9NO2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1-c1ccccc1,O=[N+]([O-])c1ccccc1-c1ccccc1,15
8816,7928,175.2255,C8H17NO3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)CO[N+](=O)[O-],CCCCC(CC)CO[N+](=O)[O-],12
8817,27639,168.2328,C10H16O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,12
8818,29373,190.1522,C10H6O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=C(C(=O)c1ccco1)c1ccco1,O=C(C(=O)c1ccco1)c1ccco1,14
8819,28177,148.2017,C10H12O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C(=O)c1ccccc1,CC(C)C(=O)c1ccccc1,11
8820,29286,164.5869,C6H9ClO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(Cl)C(C)=O,CCOC(=O)C(Cl)C(C)=O,10
8821,20,193.1992,C10H11NO3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccc(CC(=O)O)cc1,CC(=O)Nc1ccc(CC(=O)O)cc1,14
8822,4454,150.1778,C8H10N2O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1cccc(N)c1,CC(=O)Nc1cccc(N)c1,11
8823,24576,318.3197,C14H22O8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,22
8824,480,174.1944,C8H14O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)OC1CC(C)OC(C)O1,CC(=O)OC1CC(C)OC(C)O1,12
8825,7974,198.3019,C12H22O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(=O)OC1CCC(C(C)(C)C)CC1,CC(=O)OC1CCC(C(C)(C)C)CC1,14
8826,108,180.1574,C9H8O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(=O)Oc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,13
8827,6694,172.2646,C10H20O2,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)COC(C)=O,CCCCC(CC)COC(C)=O,12
8828,5346,140.1366,C7H8O3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OCc1ccco1,CC(=O)OCc1ccco1,10
8829,9848,186.2912,C11H22O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCC(CC)C(C)CCOC(C)=O,CCC(CC)C(C)CCOC(C)=O,13
8830,24925,368.0201,C14H8Br2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,18
8831,24748,204.2649,C13H16O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(c1ccccc1)C1(O)CCCCC1,O=C(c1ccccc1)C1(O)CCCCC1,15
8832,1961,182.2179,C13H10O,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,14
8833,27855,198.2173,C13H10O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(c1ccccc1)c1ccccc1O,O=C(c1ccccc1)c1ccccc1O,15
8834,14723,359.3203,C15H12F3NO4S,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,24
8835,1803,162.1852,C10H10O2,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(=O)c1ccccc1,CC(=O)CC(=O)c1ccccc1,12
8836,29133,168.6202,C9H9ClO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCC(=O)c1cccc(Cl)c1,CCC(=O)c1cccc(Cl)c1,11
8837,21604,158.2380,C9H18O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCOC(=O)CCC,CCCCCOC(=O)CCC,11
8838,24451,160.1678,C7H12O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,COC(=O)CCCCC(=O)O,COC(=O)CCCCC(=O)O,11
8839,5096,174.1944,C8H14O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,COC(=O)CCCCC(=O)OC,COC(=O)CCCCC(=O)OC,12
8840,606,370.5665,C22H42O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,26
8841,6841,314.4602,C18H34O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,22
8842,27581,186.2912,C11H22O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCOC(=O)CCCCC,CCCCCOC(=O)CCCCC,13
8843,24754,170.2487,C10H18O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CCOC(=O)CCCCCC,C=CCOC(=O)CCCCCC,12
8844,1375,470.6823,C27H50O6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,33
8845,24807,216.2741,C11H20O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,COC(=O)CCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,15
8846,27623,356.5399,C21H40O4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,25
8847,6740,230.3007,C12H22O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,16
8848,5055,426.6728,C26H50O4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,30
8849,1915,258.3538,C14H26O4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)CCCCCCCCC(=O)OCC,CCOC(=O)CCCCCCCCC(=O)OCC,18
8850,24363,200.3178,C12H24O2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCC(=O)OCC,CCCCCCCCCC(=O)OCC,14
8851,6653,203.0222,C8H4Cl2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(Cl)c1ccc(C(=O)Cl)cc1,O=C(Cl)c1ccc(C(=O)Cl)cc1,12
8852,6641,203.0222,C8H4Cl2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(Cl)c1cccc(C(=O)Cl)c1,O=C(Cl)c1cccc(C(=O)Cl)c1,12
8853,246,260.0790,C7H9AsN2O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,NC(=O)Nc1ccc([As](=O)(O)O)cc1,NC(=O)Nc1ccc([As](=O)(O)O)cc1,14
8854,27286,515.6383,C29H41NO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,37
8855,7770,207.2474,C7H13NO4S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=CC(=O)NC(C)(C)CS(=O)(=O)O,13
8856,14376,446.5812 (121.1139+325.4672),C28H34N2O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,24
8857,370,160.1711,C6H12N2O3,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)NC(=O)CCC(=O)O,CN(C)NC(=O)CCC(=O)O,11
8858,933,137.1393,C6H7N3O,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NNC(=O)c1cccnc1,NNC(=O)c1cccnc1,10
8859,1518,116.0722,C4H4O4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)/C=C/C(=O)O,O=C(O)/C=C/C(=O)O,8
8860,1518,116.0722,C4H4O4,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C(O)/C=C/C(=O)O,O=C(O)/C=C/C(=O)O,8
8861,28822,304.3410 (188.2688+116.0722),C16H20N2O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CN(C)CCc1c[nH]c2ccccc12.O=C(O)/C=C/C(=O)O,CN(C)CCc1c[nH]c2ccccc12,14
8862,28836,578.7388 (231.3333+116.0722+231.3333),C34H46N2O6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C.C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C.O=C(O)/C=C/C(=O)O,C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,17
8863,2489,148.1586,C9H8O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)/C=C/c1ccccc1,O=C(O)/C=C/c1ccccc1,11
8864,1517,116.0722,C4H4O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)/C=C\C(=O)O,O=C(O)/C=C\C(=O)O,8
8865,1419,204.2252,C11H12N2O2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,15
8866,656,346.3744,C19H22O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,25
8867,6608,130.0987,C5H6O4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(CC(=O)O)C(=O)O,C=C(CC(=O)O)C(=O)O,9
8868,1646,132.0716,C4H4O5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CC(=O)C(=O)O,O=C(O)CC(=O)C(=O)O,9
8869,5816,90.0349,C2H2O4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)C(=O)O,O=C(O)C(=O)O,6
8870,1418,204.2252,C11H12N2O2,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,15
8871,7640,134.0874,C4H6O5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CC(O)C(=O)O,O=C(O)CC(O)C(=O)O,9
8872,22364,221.6397,C11H8ClNO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,15
8873,12641,242.0582,C10H5Cl2NO2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,15
8874,20002,222.2372,C12H14O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCOC(=O)c1ccccc1C(=O)O,CCCCOC(=O)c1ccccc1C(=O)O,16
8875,18924,222.2802,C13H18O3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCOc1ccccc1C(=O)O,CCCCCCOc1ccccc1C(=O)O,16
8876,1089,261.2301,C13H11NO5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,19
8877,912,232.2353,C12H12N2O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,17
8878,1296,438.4730,C24H26N2O6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,32
8879,12623,203.2371,C12H13NO2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CCCc1c[nH]c2ccccc12,O=C(O)CCCc1c[nH]c2ccccc12,15
8880,1598,160.1678,C7H12O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CCCCCC(=O)O,O=C(O)CCCCCC(=O)O,11
8881,1644,174.1944,C8H14O4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CCCCCCC(=O)O,O=C(O)CCCCCCC(=O)O,12
8882,28760,357.3475,C16H14F3NO3S,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,24
8883,5363,76.0514,C2H4O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)CO,O=C(O)CO,5
8884,6141,92.1170,C2H4O2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CS,O=C(O)CS,5
8885,22468,218.3164,C9H18N2O2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CNC(=O)ON=C(CSC)C(C)(C)C,CNC(=O)ON=C(CSC)C(C)(C)C,14
8886,24784,226.2689,C12H18O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,16
8887,24990,210.3126,C13H22O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,15
8888,20324,193.2423,C11H15NO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CNC(=O)Oc1cccc(C(C)C)c1,CNC(=O)Oc1cccc(C(C)C)c1,14
8889,7530,338.3954,C18H26O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,24
8890,21951,243.0971,C10H11BrO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOC(=O)C(Br)c1ccccc1,CCOC(=O)C(Br)c1ccccc1,13
8891,12535,252.2631,C13H16O5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,18
8892,18696,150.1745,C9H10O2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1,11
8893,24353,164.2011,C10H12O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOC(=O)Cc1ccccc1,CCOC(=O)Cc1ccccc1,12
8894,24901,330.3319,C18H18O6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,24
8895,392,246.2586,C14H14O4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CCOC(=O)c1ccccc1C(=O)OCC=C,C=CCOC(=O)c1ccccc1C(=O)OCC=C,18
8896,392,246.2586,C14H14O4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCOC(=O)c1ccccc1C(=O)OCC=C,C=CCOC(=O)c1ccccc1C(=O)OCC=C,18
8897,205,312.3597,C19H20O4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,23
8898,11133,250.2903,C14H18O4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCCOC(=O)c1ccccc1C(=O)OCCC,CCCOC(=O)c1ccccc1C(=O)OCCC,18
8899,1781,278.3435,C16H22O4,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,20
8900,27517,370.5665,C22H42O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,26
8901,7728,542.8973,C32H62O4S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,37
